Time,Indoor Temperature(℃),Indoor Humidity(%),Outdoor Temperature(℃),Outdoor Humidity(%),Dew Point(℃),Feels Like(℃),Wind(m/s),Gust(m/s),Wind Direction(°),ABS Pressure(hpa),REL Pressure(hpa),Solar Rad.(w/m2),UVI,Hourly Rain(mm),Event Rain(mm),Daily Rain(mm),Weekly Rain(mm),Monthly Rain(mm),Yearly Rain(mm)
2024/5/18 14:45,31.2,79,29.1,81,25.5,35.3,0.6,0.9,103,1011.7,1011.7,105.1,0,1.4,17.6,1.4,52.8,59.0,59.0
2024/5/18 14:50,31.4,78,29.2,79,25.4,35.1,1.5,1.6,97,1011.8,1011.8,105.2,0,1.4,17.6,1.4,52.8,59.0,59.0
2024/5/18 14:55,31.2,74,29.2,80,25.8,35.3,1.3,1.4,165,1011.6,1011.6,130.5,1,1.5,17.7,1.5,52.9,59.1,59.1
2024/5/18 15:00,30.9,75,29.0,83,25.8,35.4,1.4,2.0,45,1011.4,1011.4,71.0,0,1.5,17.7,1.5,52.9,59.1,59.1
2024/5/18 15:05,31.3,71,29.2,83,25.8,36.1,0.0,0.8,161,1011.1,1011.1,133.0,1,1.5,17.7,1.5,52.9,59.1,59.1
2024/5/18 15:10,30.9,72,29.6,76,25.4,35.5,2.0,2.2,160,1011.2,1011.2,192.8,1,1.5,17.7,1.5,52.9,59.1,59.1
2024/5/18 15:15,31.1,71,29.9,78,26.1,36.8,0.6,0.8,126,1011.2,1011.2,115.3,1,1.6,17.8,1.6,53.0,59.2,59.2
2024/5/18 15:20,31.2,73,29.8,81,26.3,37.3,0.0,0.5,106,1011.1,1011.1,57.0,0,0.7,17.8,1.6,53.0,59.2,59.2
2024/5/18 15:25,31.2,73,29.6,81,25.8,36.7,1.1,1.1,43,1011.2,1011.2,70.0,0,0.3,17.8,1.6,53.0,59.2,59.2
2024/5/18 15:30,31.3,73,29.8,76,25.3,35.9,1.5,1.6,63,1011.2,1011.2,205.0,1,0.3,17.8,1.6,53.0,59.2,59.2
2024/5/18 15:35,31.0,75,29.9,77,25.7,36.5,4.5,5.1,45,1011.4,1011.4,106.1,0,0.2,17.8,1.6,53.0,59.2,59.2
2024/5/18 15:40,31.0,77,29.4,83,26.2,36.6,4.4,8.5,35,1011.5,1011.5,137.8,1,0.2,17.8,1.6,53.0,59.2,59.2
2024/5/18 15:45,30.8,78,28.7,85,26.1,35.0,3.4,3.8,47,1011.5,1011.5,43.0,0,0.2,17.8,1.6,53.0,59.2,59.2
2024/5/18 15:50,30.3,78,28.5,85,25.7,34.3,4.9,6.7,37,1011.6,1011.6,28.3,0,0.2,17.8,1.6,53.0,59.2,59.2
2024/5/18 15:55,29.9,80,27.9,87,25.5,32.9,2.0,3.9,41,1011.3,1011.3,21.4,0,0.2,17.9,1.7,53.1,59.3,59.3
2024/5/18 16:00,29.3,81,27.7,87,25.3,32.4,4.2,4.6,53,1011.2,1011.2,12.7,0,0.2,17.9,1.7,53.1,59.3,59.3
2024/5/18 16:05,29.1,82,27.5,87,25.0,31.8,6.8,7.8,41,1011.6,1011.6,17.8,0,0.3,18.0,1.8,53.2,59.4,59.4
2024/5/18 16:10,29.2,82,27.3,87,25.0,31.2,5.0,6.3,38,1011.5,1011.5,23.5,0,0.3,18.0,1.8,53.2,59.4,59.4
2024/5/18 16:15,29.0,82,27.4,87,25.1,31.4,5.6,6.3,41,1011.5,1011.5,22.4,0,0.2,18.0,1.8,53.2,59.4,59.4
2024/5/18 16:20,28.6,80,27.2,87,24.7,31.0,6.5,8.0,46,1011.9,1011.9,18.3,0,0.2,18.0,1.8,53.2,59.4,59.4
2024/5/18 16:25,28.4,81,27.1,85,24.4,30.5,4.6,6.2,41,1011.9,1011.9,11.6,0,0.2,18.0,1.8,53.2,59.4,59.4
2024/5/18 16:30,28.3,82,27.2,87,24.8,31.0,2.2,2.2,44,1011.7,1011.7,11.9,0,0.2,18.0,1.8,53.2,59.4,59.4
2024/5/18 16:35,28.0,82,26.8,87,24.6,29.8,1.0,2.5,10,1011.4,1011.4,14.2,0,0.3,18.1,1.9,53.3,59.5,59.5
2024/5/18 16:40,27.9,83,26.6,89,24.6,26.6,1.1,1.3,5,1011.7,1011.7,17.2,0,0.4,18.2,2.0,53.4,59.6,59.6
2024/5/18 16:45,27.9,84,26.3,89,24.3,26.3,2.0,2.0,63,1011.5,1011.5,19.4,0,0.4,18.2,2.0,53.4,59.6,59.6
2024/5/18 16:50,28.1,83,26.3,90,24.5,26.3,0.6,1.4,40,1011.6,1011.6,19.8,0,0.5,18.3,2.1,53.5,59.7,59.7
2024/5/18 16:55,28.0,83,26.6,87,24.2,26.6,2.3,2.5,39,1011.7,1011.7,20.1,0,0.4,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:00,28.0,84,27.1,86,24.8,30.6,2.3,2.3,42,1011.7,1011.7,19.8,0,0.4,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:05,27.9,83,27.1,85,24.4,30.5,3.8,4.6,40,1011.8,1011.8,18.7,0,0.3,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:10,28.1,83,27.0,88,25.0,30.5,3.5,4.5,39,1011.6,1011.6,16.8,0,0.3,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:15,28.4,83,27.0,89,25.2,30.6,4.2,4.5,48,1011.7,1011.7,15.5,0,0.3,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:20,28.5,81,27.5,86,25.2,31.6,4.4,5.7,48,1011.8,1011.8,14.9,0,0.3,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:25,28.4,81,27.4,85,24.9,31.2,5.2,5.6,41,1011.9,1011.9,10.4,0,0.3,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:30,28.3,81,27.5,85,24.6,31.5,5.0,5.2,52,1012.2,1012.2,5.8,0,0.3,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:35,28.3,82,27.5,85,25.0,31.5,5.2,5.2,55,1012.4,1012.4,4.4,0,0.1,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:40,28.3,81,27.4,87,24.7,31.4,5.8,6.4,59,1012.3,1012.3,5.5,0,0.1,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:45,28.1,84,27.1,90,25.5,31.1,2.1,3.2,63,1012.7,1012.7,3.3,0,0.1,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:50,28.0,84,27.1,89,24.9,30.9,2.0,2.4,66,1012.7,1012.7,2.8,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 17:55,28.3,83,27.2,85,24.5,30.8,1.2,2.0,59,1012.5,1012.5,2.1,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:00,28.3,82,27.3,85,24.5,30.9,2.5,2.8,49,1012.7,1012.7,1.5,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:05,28.5,82,27.3,84,24.6,30.8,2.8,3.4,65,1012.7,1012.7,0.8,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:10,28.4,82,27.3,87,25.0,31.2,2.2,2.7,54,1012.6,1012.6,0.3,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:15,28.3,82,27.4,85,24.8,31.2,2.5,3.8,53,1012.9,1012.9,0.1,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:20,28.3,82,27.5,86,24.6,31.6,3.8,4.2,56,1013.0,1013.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:25,28.3,83,27.5,86,25.0,31.6,5.7,6.2,44,1013.0,1013.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:30,28.3,82,27.3,86,24.6,31.1,4.0,4.3,41,1012.9,1012.9,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:35,28.3,83,27.4,85,25.1,31.2,4.9,5.1,53,1012.9,1012.9,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:40,28.3,83,27.5,87,25.2,31.8,5.0,5.2,47,1012.7,1012.7,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:45,28.2,83,27.3,87,24.8,31.2,4.6,5.0,61,1012.9,1012.9,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:50,28.2,84,27.4,87,24.9,31.4,4.4,5.5,62,1013.2,1013.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 18:55,28.2,84,27.5,86,25.5,31.6,4.7,6.2,56,1012.8,1012.8,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:00,28.2,84,27.4,87,25.1,31.4,3.6,4.0,59,1012.8,1012.8,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:05,28.2,84,27.5,86,25.0,31.6,4.4,5.4,46,1013.0,1013.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:10,28.2,83,27.4,87,24.9,31.4,4.1,4.1,47,1013.2,1013.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:15,28.2,84,27.5,88,25.3,31.9,4.7,6.0,56,1013.1,1013.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:20,28.2,84,27.6,86,25.3,31.9,4.3,5.3,60,1013.1,1013.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:25,28.1,84,27.4,88,24.9,31.6,6.1,6.2,60,1013.4,1013.4,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:30,28.1,84,27.3,85,24.8,30.9,4.8,5.2,62,1013.4,1013.4,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:35,28.1,85,27.4,88,25.2,31.6,5.1,5.5,58,1013.5,1013.5,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:40,28.1,85,27.5,87,25.0,31.8,3.1,4.1,55,1013.6,1013.6,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:45,28.0,83,27.4,85,24.7,31.2,3.8,4.5,61,1013.5,1013.5,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:50,28.0,84,27.5,86,25.0,31.6,1.9,3.3,65,1013.4,1013.4,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 19:55,28.1,84,27.6,85,24.8,31.8,3.5,4.3,62,1013.4,1013.4,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:00,28.0,83,27.5,85,24.6,31.5,3.3,4.3,64,1013.5,1013.5,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:05,28.1,83,27.6,85,25.1,31.8,4.2,4.8,52,1013.5,1013.5,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:10,28.1,83,27.6,86,25.3,31.9,4.2,4.9,47,1013.5,1013.5,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:15,28.0,84,27.7,83,24.3,31.8,3.4,5.0,52,1013.5,1013.5,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:20,27.9,83,27.6,84,24.5,31.7,4.7,5.7,63,1013.5,1013.5,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:25,27.9,84,27.6,86,25.3,31.9,4.0,4.3,59,1013.6,1013.6,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:30,28.0,85,27.7,87,25.5,32.4,2.8,4.1,55,1013.8,1013.8,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:35,27.8,84,27.5,84,24.4,31.3,3.6,4.2,62,1013.9,1013.9,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:40,27.8,84,27.6,87,25.1,32.1,3.7,4.3,53,1013.7,1013.7,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:45,27.9,83,27.6,86,24.9,31.9,4.1,4.6,55,1013.8,1013.8,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:50,27.9,84,27.6,86,24.9,31.9,4.5,4.9,59,1013.9,1013.9,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 20:55,27.9,83,27.5,85,24.6,31.5,4.2,4.9,59,1014.0,1014.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:00,27.9,85,27.5,85,24.8,31.5,4.0,4.5,63,1013.8,1013.8,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:05,27.9,85,27.6,86,24.7,31.9,4.1,4.6,48,1013.9,1013.9,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:10,28.0,84,27.6,86,25.3,31.9,4.5,5.1,52,1014.1,1014.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:15,27.9,84,27.7,84,25.3,31.9,4.5,4.7,49,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:20,27.9,84,27.7,87,25.5,32.4,4.8,4.9,48,1014.0,1014.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:25,27.9,85,27.7,86,25.3,32.3,4.2,4.8,54,1014.1,1014.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:30,27.8,84,27.7,85,24.9,32.1,4.1,5.2,51,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:35,27.8,85,27.6,88,25.0,32.2,3.9,4.3,52,1014.0,1014.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:40,27.8,84,27.5,85,25.3,31.5,4.5,5.0,60,1014.1,1014.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:45,27.8,84,27.6,85,24.7,31.8,3.9,4.8,55,1014.0,1014.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:50,27.7,85,27.5,87,25.3,31.8,4.6,5.0,54,1014.0,1014.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 21:55,27.8,85,27.6,87,25.4,32.1,4.9,5.3,53,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:00,27.8,84,27.6,88,25.3,32.2,4.2,4.3,54,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:05,27.7,85,27.6,84,24.9,31.7,4.8,5.3,57,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:10,27.7,84,27.6,85,24.9,31.8,4.1,4.8,58,1014.1,1014.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:15,27.8,84,27.7,86,25.1,32.3,4.6,4.7,56,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:20,27.7,84,27.6,84,24.5,31.7,5.1,5.4,57,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:25,27.7,84,27.6,84,24.9,31.7,4.5,4.6,54,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:30,27.7,84,27.5,87,25.0,31.8,3.7,4.4,53,1014.5,1014.5,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:35,27.8,84,27.5,85,25.0,31.5,4.3,4.7,61,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:40,27.8,84,27.5,88,25.2,31.9,4.6,4.6,53,1014.1,1014.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:45,27.8,84,27.5,86,24.6,31.6,4.8,4.9,61,1014.1,1014.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:50,27.8,84,27.5,85,24.8,31.5,4.9,5.2,50,1014.1,1014.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 22:55,27.7,84,27.4,87,24.8,31.4,4.3,4.6,52,1014.1,1014.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:00,27.7,84,27.5,86,25.2,31.6,4.7,5.2,58,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:05,27.6,84,27.4,87,24.9,31.4,4.0,4.5,54,1014.3,1014.3,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:10,27.6,84,27.5,84,24.6,31.3,4.4,5.1,55,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:15,27.7,85,27.3,85,24.8,30.9,4.5,4.6,58,1014.3,1014.3,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:20,27.6,84,27.4,86,24.9,31.3,4.6,5.0,51,1014.3,1014.3,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:25,27.5,84,27.3,85,24.8,30.9,4.9,5.4,49,1014.0,1014.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:30,27.5,85,27.3,85,24.4,30.9,4.3,4.9,49,1013.9,1013.9,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:35,27.5,85,27.2,86,24.7,30.9,4.3,4.9,58,1014.4,1014.4,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:40,27.5,84,27.3,86,24.6,31.1,4.0,4.9,46,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:45,27.5,85,27.3,86,25.0,31.1,4.4,4.8,56,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:50,27.5,85,27.3,87,24.8,31.2,4.1,5.1,55,1014.2,1014.2,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:55,27.4,85,27.2,88,25.2,31.1,4.4,4.9,62,1014.1,1014.1,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/18 23:59,27.3,85,27.2,87,24.9,31.0,4.0,5.0,52,1014.0,1014.0,0.0,0,0.0,18.3,2.1,53.5,59.7,59.7
2024/5/19 0:00,27.3,85,27.2,87,24.9,31.0,4.0,5.0,52,1014.0,1014.0,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:05,27.4,85,27.1,88,24.8,30.8,3.7,4.4,46,1013.8,1013.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:10,27.3,86,27.2,87,24.9,31.0,4.0,4.1,60,1014.0,1014.0,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:15,27.4,85,27.1,87,24.9,30.7,5.0,5.5,59,1013.9,1013.9,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:20,27.3,86,27.1,89,25.1,30.9,4.3,4.6,49,1013.8,1013.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:25,27.3,86,27.1,89,25.1,30.9,3.5,4.1,61,1013.8,1013.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:30,27.3,86,27.1,89,25.3,30.9,4.4,5.3,47,1013.6,1013.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:35,27.3,86,27.1,89,25.1,30.9,3.9,4.7,51,1013.6,1013.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:40,27.3,86,27.1,88,24.9,30.8,5.4,5.5,57,1013.7,1013.7,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:45,27.3,86,27.1,89,25.1,30.9,4.6,4.9,51,1013.4,1013.4,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:50,27.3,86,27.2,88,25.2,31.1,4.4,4.9,56,1013.3,1013.3,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 0:55,27.3,86,27.1,88,25.1,30.8,3.8,4.8,57,1013.3,1013.3,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:00,27.2,86,27.1,88,25.1,30.8,4.6,4.8,50,1013.1,1013.1,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:05,27.3,86,27.1,89,24.9,30.9,4.5,4.9,52,1013.0,1013.0,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:10,27.3,86,27.1,87,24.9,30.7,5.1,5.3,55,1013.0,1013.0,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:15,27.2,86,27.1,88,24.8,30.8,5.3,5.7,53,1013.0,1013.0,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:20,27.2,86,27.1,87,24.9,30.7,5.4,6.7,55,1012.9,1012.9,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:25,27.2,87,27.0,89,24.8,30.6,4.8,5.4,56,1012.7,1012.7,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:30,27.2,87,27.0,89,24.8,30.6,4.1,4.7,59,1012.6,1012.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:35,27.2,87,27.1,89,25.3,30.9,4.5,5.1,60,1012.5,1012.5,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:40,27.2,86,27.0,89,25.0,30.6,4.9,4.9,47,1012.6,1012.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:45,27.1,86,27.0,89,25.0,30.6,4.5,4.7,50,1012.6,1012.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:50,27.1,86,27.0,88,24.8,30.5,4.2,4.8,53,1012.3,1012.3,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 1:55,27.1,86,27.0,89,24.8,30.6,4.1,4.6,49,1012.5,1012.5,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:00,27.1,86,26.9,89,24.9,30.3,4.5,4.6,49,1012.3,1012.3,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:05,27.2,86,26.9,89,24.9,30.3,3.9,4.0,46,1012.2,1012.2,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:10,27.1,86,26.9,88,24.7,30.2,3.9,4.5,57,1012.0,1012.0,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:15,27.2,86,26.9,89,24.9,30.3,4.2,4.9,49,1012.2,1012.2,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:20,27.1,86,26.8,88,24.8,29.9,3.8,4.1,54,1012.1,1012.1,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:25,27.1,87,26.8,89,24.6,30.0,3.6,4.2,52,1011.9,1011.9,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:30,27.1,87,26.9,90,25.1,30.4,3.1,3.9,46,1011.9,1011.9,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:35,27.1,87,26.9,90,24.9,30.4,3.5,3.9,58,1012.0,1012.0,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:40,27.1,87,26.9,89,24.9,30.3,3.0,3.2,63,1011.9,1011.9,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:45,27.1,87,26.8,90,25.0,30.1,2.9,3.0,52,1012.0,1012.0,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:50,27.1,87,26.9,88,24.9,30.2,3.3,4.1,60,1011.6,1011.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 2:55,27.0,87,26.8,90,25.2,30.1,3.5,4.0,54,1011.8,1011.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:00,27.0,87,26.8,88,24.8,29.9,3.6,4.0,55,1011.7,1011.7,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:05,27.1,87,26.9,90,24.8,30.4,3.3,4.0,61,1011.7,1011.7,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:10,27.0,86,26.8,88,24.6,29.9,3.4,4.1,57,1011.9,1011.9,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:15,27.1,87,26.9,89,24.9,30.3,3.3,3.5,56,1011.8,1011.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:20,27.1,87,26.9,89,24.9,30.3,2.9,3.1,52,1011.9,1011.9,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:25,27.1,87,26.9,89,24.9,30.3,2.6,2.9,61,1011.8,1011.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:30,27.1,87,26.9,89,24.7,30.3,2.6,3.0,48,1011.9,1011.9,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:35,27.2,87,27.0,89,25.0,30.6,2.8,3.0,53,1011.8,1011.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:40,27.2,87,27.0,89,25.0,30.6,3.0,3.6,50,1011.7,1011.7,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:45,27.2,87,27.0,90,25.0,30.7,3.5,3.5,43,1011.7,1011.7,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:50,27.1,87,27.0,89,25.2,30.6,3.1,3.5,62,1011.8,1011.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 3:55,27.2,87,27.0,89,25.2,30.6,3.3,3.5,68,1011.9,1011.9,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:00,27.1,87,27.1,89,25.1,30.9,2.6,2.9,52,1011.7,1011.7,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:05,27.2,87,27.1,90,25.3,31.1,4.2,4.6,47,1011.6,1011.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:10,27.1,87,27.1,90,25.3,31.1,2.5,3.1,53,1011.6,1011.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:15,27.1,88,27.0,90,25.0,30.7,2.7,3.5,43,1011.6,1011.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:20,27.2,88,27.0,90,25.0,30.7,2.8,3.2,53,1011.8,1011.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:25,27.2,87,27.1,90,25.1,31.1,3.4,3.5,44,1011.6,1011.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:30,27.2,88,27.1,90,25.1,31.1,3.4,4.6,54,1011.8,1011.8,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:35,27.1,88,27.1,90,25.1,31.1,4.2,4.8,55,1011.6,1011.6,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:40,27.1,88,27.0,90,25.2,30.7,3.8,4.3,60,1011.7,1011.7,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
2024/5/19 4:45,27.1,88,27.0,90,25.2,30.7,3.6,3.9,54,1011.7,1011.7,0.0,0,0.0,18.3,0.0,0.0,59.7,59.7
